comment,constructiveness,toxicity
 Sản phẩm này đáng ra phải được thu hồi triệt để. Hy vọng không ai bị nguy hại sức khỏe vì sản phẩm này nữa.   công ty đưa sản phẩm này ra thị trường bị xử lý ra sao,0,0.0
"Tôi thắc mắc là ví dụ thai chỉ được khoảng 4 tuần, chưa thành hình thì phá thai có sao k nhỉ?",0,0.0
"phương án hai thì hay hơn ,,,P án 1 tuy rẽ tiền ít đất bị thu hồi nhưng bù lại ta mất một con đường quảng lộ phụng hiệp , tính ra chưa chắc rẽ ,, nên chọn p án 2 hay hơn,,,,!!!",1,0.0
nghe nảo lòng,0,0.0
"Quay phim đẹp, chuyên nghiệp!",0,0.0
Sáng nay bầu trôi mình vậy đó. 10h sáng mà như khuya,0,0.0
Điều này chứng tỏ nhiều người dân mình còn chưa nắm thông tin,0,0.0
Người châu âu tôi thấy họ biết dịch mà cũng chẳng thèm đeo khẩu trang .đây là lý do quá nhanh quá nguy hiểm,0,0.0
"trách cha đứa bé, thì trách chính quyền địa phương quá vô tâm,",0,1.0
Thật khó để tin đây là sự thật. Sao có người nhẫn tâm bỏ rơi một sự sống đang tồn tại? Chúc con mau bình phục. Kính chúc đội Thiện Nguyên luôn tràn đầy sức khỏe và nhiệt huyết.,0,1.0
Chúc mừng Ars. Sau bao nhiêu năm lận đận thì có vẻ như Ars đã tìm được lối đi cho mình. Nhìn Ars chìm sâu mà tôi vẫn thấy nuối tiếc cho một lối đá hoa mỹ. Vẫn mong Ars trở lại để tái lập Big4 ngày xưa. Tôi Fan Liv,1,0.0
Chính mái tóc ấy mà lớp trưởng ghét tôi. Giờ cô ấy là vợ tôi haha.,0,0.0
Vú nuôi tốt bụng :-D,0,0.0
"Mới covid xong, giờ đến Bảo, coi như năm nay anh Du Lịch lên bờ xuống ruộng luôn. Khổ chi rứa.",0,0.0
Mấy ông chạy ẩu này phải thu bằng lái xe để không gây tai nạn !,1,0.0
Tôi nghĩ ông Trump sẽ chiến thắng,0,0.0
"Haizzz, ngày xưa thích bà xã thời ro vẩu, thời messi chưa xăm mình nuôi râu, lúc đó mới thật sự là một gia đình. Giờ thấy cứ sao sao.",1,0.0
"Ông Nhật Vượng sao không thấy nhỉ, trang này làm việc thiếu sót rồi",0,0.0
"K chung thuỷ với chồng tự rước hoạ vào thân. Chưa ly hôn, trên danh nghĩa vẫn là vc, ấy vậy mà Đào ngang nhiên đánh chồng người ta, kể cũng lạ vì Vĩ quá hiền.",1,0.0
Nhìn cục diện các bảng không có gì đặc biêt. Giải đấu này có lẽ chỉ hấp dẫn khi tới vòng Tứ kết.,1,0.0
Lẩu trê,0,0.0
Hồi mẫu giáo bố con hay chơi trò thẻ chữ. Giờ mới thở phào vì con theo được lớp 1.,0,0.0
Xin chia buá»“n,0,0.0
"Hình ảnh và các bài hát của Bảo Thy gắn liền với tuổi thơ của rất nhiều người trong đó có mình. Thời đó đi đâu cũng thấy ngta nghêu ngao mấy bài ""Ngôi nhà hoa hồng"", ""Công chúa bong bóng""... và tất nhiên ko thể ko kể đến hiệu ứng tóc sư tử.",1,0.0
"Thần tượng của mình, vừa điển trai vừa tài năng!",0,0.0
Thượng tầng của Barca rất buồn cười từ thời ông Bartomeu.,0,1.0
"tuyệt vờicông nghệ phục vụ cuộc sống là đây chứ đâutương lai mong là họ sẽ cải tiến để bay được lâu hơn, có thể là 1-2 tiếng chứ ko chỉ là 10 phút như hiện tại",1,0.0
Đã đẹp trai ăn mặc có gu lại còn học giỏi T.T,0,0.0
"có thay kloop về thì cũng vậy thôi. khi trình độ cầu thủ chỉ tới đó thôi. những hlv nội cũng chỉ huyấn luyện cho có, trình độ cũng ko hơn cầu thủ là bao..",1,0.0
Đá đủ người mà còn thua 3 -1 trong khi trận trước Chelsea đá 10 người thua 2 - 0. Ars quá kém khi mà quá nhiều cơ hội mà ko dứt điểm được. Tự trách mình thôi.,1,0.0
"Con chó cỡ đó thì người lớn cũng chạy không kịp, tội nghiệp cháu",0,0.0
Barca ngày càng lay lắt.,0,0.0
Biển báo giao thông phải rõ ràng. Nếu không là rất rối não.,1,0.0
"Hay cho cái gọi là ""bạn thân"". Tôi không có bạn thân, nhưng tôi biết có những người xem tôi là bạn thân của họ, họ quý tôi hơn cả bản thân bọn họ, điều tôi hết sức trân quý.",0,0.0
Theo mình thì hoàn toàn đượcCách chứng minh theo mình là đưa về tọa độ cực (Ở đây mình tự thừa nhận là nếu xét các tam giác có chung chiều cao AM và cạnh đáy BC thì tam giác cân sẽ có tổng 3 đường cao nhỏ nhất; nếu ai có khả năng có thể CM giúp hoặc phản biện lại mình ngộ nhận sai)Cho A(0;b); C(-b/a;0) để đường thẳng AC có phương trình y=ax+b (00.2 và mối liên hệ giữa -a và b (Có thể thay b=0.2+ với là 1 giá trị vô cùng bé tiệm cận 0)S(ABC)=-b^2/a và thay a bằng mối liên hệ giữa a và b vào có thể thấy với b(hay độ dài AM) càng gần 0.2mm; giới hạn cho S(ABC) càng lớn và đến +VC,1,0.0
"Nếu là trường đại học bình thường mà top 1.000 thì đó là điều đáng mừng, còn trường đại học quốc gia mà trong top 1.000 thì nên xem lại.",0,1.0
THẬT NHÂN VĂN.CẢM ƠN ĐỘI NGŨ Y BÁC SĨ.CHÚ THEO DÕI 2 CON TỪ LÚC BẮT ĐẦU TỚI GIỜ VÀ CẦU MONG 2 CON KHỎE MẠNH YÊN BÌNH. CỐ LÊN CON NHÉ. THƯƠNG CON.,0,0.0
"Khám phục các bác sĩ , chuyên môn và kinh nghiệm của các bác sĩ đã cứu sống cháu bé , xin cảm ơn .",0,0.0
đổi lại tốn mặt bằng quá nhỉ.,0,0.0
Ăn không ngon lành gì hết. Cũng đi mua ăn rồi mới thấy ghê..,1,0.0
"Mình thấy có nhiều người ủng hộ Trump lấn át Biden, trong khi Trump đã hết quyền nói. Vậy bạn có ủng hộ bàn thắng được ghi vào sau khi trọng tài đã thổi còi kết thúc trận đúng. Khi vào một cuộc chơi bạn phải chấp nhận luật lệ, nếu không chấp nhận luật lệ thì không cần tham dự trận đấu. Người chiến thắng cao thượng là người lấn át đối phương mà vẫn bảo đảm tuân thủ luật chơi.",1,1.0
"Cứ ra cửa hàng mà lái thử mỗi còn vài lần, giờ ai showroom nào cũng cho lái thử thoải mái. Chọn cho cái mình cảm nhận đi bạn, mấy giờ rồi còn nghe cư dân mạng phán. Ví dụ: nhiều ng ko thấy ny bạn đặc sắc, nhưng bạn lại thấy cô ấy tuyệt vời ấy. Chúc bạn cảm nhận và mua được thứ mình cần. Thanks",1,0.0
Có ai nhà cũ không dùng nữa không?,0,0.0
Đấy là điều mà không một quốc gia nào làm trên sân nhà được kể cả Nhật hay Mỹ hay Đức. Xe chỉ là phương tiện nhưng nó được mua sử dụng bởi một người có tinh thần dân tộc rất cao.....,0,0.0
"Bao nhiêu ngày không sập, đúng ngày các cháu đi học thì bị, adidaphat",0,0.0
Cá Tràu bé mà vẫn bắt tất như vậy có thể nói là tận diệt không ạ?,0,0.0
Tiểu nhân này nên có biện pháp cách ly xã hội vĩnh viễn.,0,1.0
Thật kỳ lạ là người dân Mỹ lại ủng hộ một người đãng trí như vậy.,0,1.0
Nhìn hình đội tuyển thì tôi khâm phục trí lực của các cháu này nhũng lại khá lo lắng về thể lực. Tôi thiết nghĩ các thầy cô và phụ huynh cần có điều chỉnh kịp thời. Có ai cũng nghĩ như tôi không ?,0,0.0
"Khi nào gọi là bão, khi nào gọi là áp thấp nhiệt đớii, có ai giải thích giùm tui không ??? cám ơn",0,0.0
Chỉ tiếc cho Johanna Konta nóng vội đánh bóng hỏng nhiều quá !Thang le,0,1.0
"Giá xe ngang nhau thì lăn tăn gì nữa chuyện lấy chiếc nào, bạn mua cho bạn hay cho những người comment bên dưới. Thích em nào thì rước thôi B)",1,0.0
"Hack não hơn cả Inception. Đúng là phim của Nolan tốn tiền vé quá, bỡi phải xem lại nhiều lần.",0,0.0
"Gần nhà tôi , vùng quê 7 núi nghèo khó thiếu thốn ,các bé ko có chổ vui chơi nên có gì chơi nấy , để xảy ra kết cục đau lòng",1,0.0
"mỗi ngày ăn một túi rưỡi, ăn vậy chết phải rồi.",0,0.0
"Nghịch dại và thiếu kiến thức cộng đồng cũng như các kỹ năng mềm.Đào tạo, giáo dục phải từ những điều như thế này.",1,1.0
Một trong hai cháu bị tên Bé giao cấu (hiếp dâm?) khi còn vị thành niên. Vậy là toà án có xét xử cho tên này cách ly với xã hội vĩnh viễn không ?,0,1.0
Mẹ mình 70 nhìn trẻ hơn bà này nhiều,0,0.0
"Biết đâu đó là điều hay cho ông, tỉ lệ bị rồi sẽ có kháng thể ( tức là khó bị lại), nếu điều trị tốt sau vài tuần ông có thể thoải mái hơn trong việc tiếp xúc cử tri mà ko e dè bị nhiễm, bị nhiễm lúc bầu cử chính thức mới căng",1,0.0
"Thật ra cậu này may mắn có gia đình đầu tư tiền của sang Mỹ du học từ nhỏ nên cũng không có gì ngạc nhiên. Ở Việt Nam có những em hoàn cảnh xuất thân khó khăn hơn nhưng vẫn thành công. Và không phải cứ học giỏi là có thể trở thành giáo viên giỏi, truyền đạt dễ hiểu. Cần nhiều yếu tố khác nữa.",0,0.0
Vậy có bạn nào giải thích thuyết phục dùm đi,0,0.0
"Lỗi do người lớn bất cẩn, mong các cháu yên nghỉ!",0,1.0
"Tội nghiệp anh Bale này, chắc gánh tạ nhiều quá nên hay bị chấn thương.",0,0.0
"Các cây hoa chuông đa số đều thuộc Họ Trúc Đào ( chứa chất độc bảng A ) , chớ đừng đụng vào (mủ nó chứa chất độc ) , trường hợp này là ăn luôn . rõ khổ !!!!",1,0.0
"Rất may là bị công an bắt, chứ để dân hay có thể sẽ có chuyện không vui cho người dân và bọn này.",1,0.0
"Vậy là mình đã từng uống loại bia giả này rồi, bảo sao nó giở, xong phải chuyển qua bia khác. Thì ra là vậy.",0,0.0
"Thật đáng tiếc cho gia đình cháu bé, tỉ lệ tử vong là khó tránh nhưng vẫn cần điều tra để làm yên lòng những gia đình khác",1,0.0
Câu này có đáp án khác là: 1Trong 4 ô thì cộng 2 số cột đầu và nhân 2 số cột 210 + 5 = 3 x 5 = 158 + 4 = 3 x 4 = 129 + 1 = 10 x 1 = 108 + 2 = 1 x 10 = 108 + 10 = 2 x 9 = 18,1,0.0
"2. Phạm tội thuộc một trong các trường hợp sau đây, thì bị phạt tù từ 03 năm đến 10 năm:a) Không có giấy phép lái xe theo quy định;b) Trong tình trạng có sử dụng rượu, bia mà trong máu hoặc hơi thở có nồng độ cồn vượt quá mức quy định, có sử dụng chất ma túy hoặc chất kích thích mạnh khác;c) Bỏ chạy để trốn tránh trách nhiệm hoặc cố ý không cứu giúp người bị nạn;d) Không chấp hành hiệu lệnh của người điều khiển hoặc hướng dẫn giao thông;đ) Làm chết 02 người; ",1,0.0
"Trẻ em chơi với nhau tranh giành đồ chơi la chuyện bình thường sao ông kia nguòi lớn mà k biết cư xử, k có một chút văn hóa nào.",0,1.0
Năm này khởi đầu cũng toàn màu đen,0,0.0
Chẳng cho thì em nào cũ g có điện rhoai xịn và mạng 4G cả rồi. Cấm gì được.,0,0.0
"Thương các con quá, sao các con khổ sở thế này!",0,0.0
"Mấy ông lạc quan quá, U70 đấy, người già mắc Covid rất nguy hiểm. Phải đợi 10 ngày nữa.",1,0.0
Cũng may mình sợ màu của củ dền nên không có ăn,0,0.0
"Với suy nghĩ phục vụ gia đình là ưu tiên hơn, thì tôi nghĩ Fadil là lựa chọn tốt hơn và tốt nhất trong phân khúc A. Chúc bạn sớm có xe ưng ý.",1,0.0
"thực sự mới biết Binz khoảng 1 năm qua ""thôi anh không chơi đâu"" rất thật, chất & 18+, nhưng gần đây bất ngờ nhất lại là bài "" sao cũng được"" ngược nhau hoàn toàn , chắc chắn đốn ngã hàng nghìn chị em. mấy hôm nay trên youtube, Binz lên top suốt, rất xứng đáng cho một rapper điềm đạm, biết mình.",0,0.0
Cá nhân mình thì thích i10 hơn. Không biết chủ tus đi morning thấy sao chứ mình thấy bí và ồn lắm. Lại còn xe cũ thì càng khó ưng,0,0.0
"Thấy mọi người bình luận về túi ni lông xôm quá nhảy vô ké. Điều này thật ra tui chỉ thắc mắc mới cách đây 1-2 tháng thôi. Chỗ tui ở có tiệm bán phở dùng cái hộp nhựa loại lốc 10 cái tròn để đựng nước lèo. Nhìn thì bắt mắt, hợp vệ sinh nhưng thật ra khi chúng ta đi mua cơm hộp, nước lèo đựng trong túi ni lông, hợp nhựa ... tất cả những thứ đó đều chưa được vệ sinh lại. Nói chung là vừa sản xuất xong vận chuyển ra dùng luôn thì rõ ràng là có rất nhiều chất, mùi vẫn còn bám lại. Rõ ràng là khi ta mua hộp nhựa về rửa rất dính hoặc nhớt tay. Tôi nghĩ dù quy trình thế nào thì với giá thành quá rẻ như thế nhưng sản phẩm này không đủ đảm bảo chất lượng.Vậy nên nếu được thì chỉ có mua đồ về tự nấu là hạn chế nhất, còn lại ăn đựng bằng cái gì cũng ảnh hưởng đến sức khỏe cả. BIết là sống thì phải dùng, nhưng thiệt là hạn chế được gì thì hạn chế thôi.",1,0.0
"Chọn lựa giữa hai xe thì tôi khuyên nên chọn i10 nhé. So với Morning thì nó đẹp hơn, rộng rãi hơn, bền bỉ hơn. Tuy nhiên, tôi khuyên thật lòng là với số tiền ấy bác nên vay thêm ngân hàng hoặc mua trả góp con Accent, chứ mua xe cũ hên xui lắm.",1,0.0
"mới chích ngừa phải cho bé ở nhà, theo dõi, xin chia buồn cùng gia dinh",1,0.0
"Nếu thạnh k chết, người chết sẽ là Đi",0,0.0
Nhìn hình hai ông không biết ai nhiều tuổi hơn nhỉ...,0,0.0
Vậy mới biết gan tốt thế nào,0,0.0
"Xin chúc mừng thầy PGS Sơn và thầy PGS Thắng!Chúc trường ĐHBKHN ngày càng cho ra nhiều nhân tài và ngày càng phát triển mạnh mẽ, gặt hái được nhiều thành tựu to lớn hơn nữa!",0,0.0
Đánh giá chương trình lớp 1 quá nặng quả thật là chưa đúng. Phải nói quá phản khoa học thì đúng hơn,0,1.0
Gặp mấy cái cốp mở bằng chìa của cái xe đời Tống thì thoát làm sao được,0,0.0
Lúc có thì không thấy khó khăn lại quay về.,0,0.0
"Những năm 2000 thì a Đan trường ,và Lam trường ,là một trong những người tạo hit của năm đó ,từ những ca khúc đến mái tóc, trang phục ,giờ nghe lại vẫn thấy hay ,lời hát ngân nga, ít ai có dc",1,0.0
đọc xong rùng mình liên tục.,0,0.0
"Chó là động vật rất khôn và trung thành với chủ, cho nên muốn bảo vệ loại động vậy này, hãy nói không với thịt chó.",1,0.0
Tiếc là cái miệng hại cái danh !,0,0.0
"cái này giống y hệt, nếu đi mua cũng ko để ý và phân biệt đc. cái quan trọng nữa là ko biết chất lượng thế nào khi người dùng sử dụng",0,0.0
"cám ơn các y bác sĩ đã cố gắng hết sức để cứu chữa cho bệnh nhân, chúc bệnh nhân mau chóng bình phục và luôn khỏe mạnh.",0,0.0
"BDS là nơi cất tiền an toàn nhất rồi bạn, nhất là BDS khu dân cư ở TP. Giá ko tụt nổi đâu và kiểu gì cũng tăng do lạm phát, nhưng yên tâm tầm nhìn 10 năm thì chuyện tăng là vẫn ổn. Còn nếu bạn đầu tư mà kiếm lời lâu dài thì mình khuyên bạn thật lòng là thử tìm hiểu BDS Phú Mỹ (Bà Rịa - VT). Giá còn rẻ đầu tư, tiềm năng lớn. Chúc bạn thành công",1,0.0
Bánh piza được làm như thế này sao?,0,0.0
"Hoàn toàn đc, đè đỉnh A về cạnh BC tiến tơi 180 độ, hai góc kia về 0, khi đó tam giác chỉ 1 đường cao (nhỏ hơn 1mm) các cạnh dài vô tận. Xong nhé",1,0.0
Phê quá.... Hải cẩu nói lần cuối cùng.,0,0.0
Quá đau xót cho 2 cháu nhỏ!,0,0.0
"Ngày xưa thiết kế các ct phải tham khảo đỉnh lũ lịch sử, nay phải tham khảo thêm đỉnh ngập lịch sử",1,0.0
"Đây là 2 con quỷ chứ không phải người. Cơ mà quỷ cũng không hút máu con ,cháu ruột của mình thì phải",0,1.0
đau lòng quá. a di đà phật!,0,0.0
"Ngày Mou ở MU trải thảm mời Bale có thèm về đâu. Thích lương cao + ăn ké danh hiệu thôi, nay quá ngưỡng chịu đựng bị đuổi đi mãi thì mới đi thôi...",1,0.0
Đọc xong mà chỉ hiểu dc có 7 8 phần. Đúng là kiến thức về vũ trụ bao la quá.,0,0.0
"Thật diệu kỳ , cầu mong các con mau bình phục và phát triển bình thường . Cám ơn đội ngũ y bác sỹ đã tận tình điều trị phục hồi cho các con .",0,0.0
"Bán vậy thà bán M10 giá tầm 150tr+ cầu thủ không ngon lành hơn sao. Níu kéo làm gì khi tình cảm bị sứt mẻ, fan M10.",0,1.0
"sao không thấy ở quê ngập nhỉ? phải chăng đô thị hóa không đồng bộ , nước mưa xuống không có chỗ ngấm bê tông hóa toàn bộ mặt đất thì mưa nước đi về đâu trong khi cống thoát nước quá nhỏ và bị nghẹt",1,0.0
"Mất hết nhân tính, con hơn cả loài dã thú. Tội nghiệp mấy mẹ con !",0,1.0
"Biển không thể lên thăm cầu vồng, còn cầu vồng lại có thể",0,0.0
Chỉ ghét Suzuki phụ tùng quá đắt. Xe bền tiết kiệm nhiên liệu giá rẻ nhưng khi đi sửa thì ôi thôi,1,0.0
"Bạn nên thuê 2 chiếc chạy thử trong vài ngày, đường ngắn và đường dài, sau đó có thể tự đánh giá xem xe nào sẽ phù hợp với nhu cầu và sở thích",1,0.0
Soluto thì bác nào chạy dịch vụ thì bản MT chứ nếu đi gđ e nghĩ phải deluxe hoặc luxury cho tiện,0,0.0
Làm sao cá rời khỏi mặt nước 30 phút mà còn sống được?,0,0.0
Cái thời tôi giàu như bạn tôi cũng rất hay mặc cả. Nhưng giờ tôi nghèo nên không hay mặc cả nữa.,0,0.0
"gieo nhân lành và cố gắng hết mình thì sẽ gặt quả ngọt, giờ thì chia sẻ với mọi người nữa thì quá tốt. Chúc mừng bé nhé.",0,0.0
"Ơ 2-1 chứ không phải 2-8 à, đây có phải là BM không.",0,0.0
"Nói gì thì nói, người Mỹ quá chủ quan, coi thường việc phòng,chống virus covid-19. cứ nhìn họ sinh hoat là biết.",0,1.0
"Đau lòng cho những người làm cha, làm mẹ. Giờ đây một bên thì lo đám tang, một bên thì lo đi hầu tòa và bồi thường.",1,0.0
Tất cả đều nằm trong...tầm thước ngắm của CA HS phòng chống ma tuý...thì có chạy lên trời cũng bị kéo xuống nhập kho!?,0,0.0
Chắc ông ấy là ảo thuật gia.,0,0.0
THÔI XONG RỒI. MESSI SẼ QUYẾT TÂM RA ĐI TRƯỚC TRẬN CHO MÀ XEM.,0,0.0
"Đồng cảm với họ. nhưng sao họ ko tìm một công việc tốt hơn nhỉ??? trên ấy thiếu gì việc, các cty, xí nghiệp, bảo vệ, làm hồ..,chẳng hạn.",1,0.0
Thật kinh tởm!,0,1.0
"Con hà tiết ra một chất dịch có tính axit cao, làm cho đá mềm ra. Sau đó, chúng dùng chân và vòi làm điểm tựa rồi xoay xoay toàn thân để cho những gai trên vỏ cứng của chúng cọ xát vào đá và làm đá vỡ vụn. Chúng cứ kiên nhẫn đào khoét suốt đời và tạo ra các hang động trên đá.Nếu không có đá để đục lỗ, loài hà này sẽ chết. Các nhà khoa học đã nuôi thử chúng trong các bể nước không có đá. Mặc dù được cung cấp đầy đủ thức ăn, hà vẫn không lớn được, vỏ trước bị khép lại, chân co vào và còm cõi đến chết.Hà đá không chỉ đào hốc trên đá mà còn đục khoét ngay trên vỏ ngoài của các loài trai, hàu. Trên một vỏ hàu có thể tìm thấy khoảng mươi con hà đá, trông như những điếu xì gà nằm gọn trong các hốc nhỏ do chúng tạo ra.Hà sống trên đá lại có hình dạng như quả trứng nhọn đầu. Chúng sinh sôi nảy nở rất nhanh và làm các công trình xây dựng ở các hải cảng bị đục khoét lỗ chỗ như tổ ong.Hà đá chỉ chịu thua đá hoa cương. Chính vì vậy mà người ta phải phủ đá hoa cương lên mặt ngoài các công trình xây dựng ở hải cảng, ở các vùng khai thác dầu khí ven biển.",1,0.0
"đừng mua đất hà nội lúc này,đợi năm sau nó đắt gấp 2 hay gấp 3 thì mua",0,0.0
Mọi người nên tập trung thưởng thức bóng đá thôi.,0,0.0
Cậu này ra đi thì chuẩn rồi. Mỏng cơm quá. Tranh chấp k nổi với cầu thủ đội bạn.,0,0.0
Một việc làm nhân văn,0,0.0
"Bữa nghe có hội chứng ăn vàng, ăn đất, ăn bóng đèn. Nhưng riêng chú nào thì bao hội chứng luôn, nghĩ sao ống tim và đá mà cũng nuốt thì bao giờ mới đói",1,0.0
"Sao Tùng nào cũng giỏi trừ mỗi mình thế nhỉ? Nhớ có bạn comment là ""học tiếng Anh phải có năng khiếu"". Mình cũng có năng khiếu, đó là năng khiếu ""không học được tiếng Anh"". Hihihi. Đùa vậy thôi, phải học chứ.",0,0.0
"Chỉ khổ dân nghèo, nhất là người ngoại tỉnh bám trụ lại thành phố, không biết đi làm bao năm mới đủ tiền mua 1 căn hộ nhỏ bé với lương 7-8 triệu / tháng? Thuê nhà thì không ổn định",1,0.0
Mình vào đó có quay lại được quá khứ không nhỉ,0,0.0
"Câu trả lời chính xác là có, nhưng không phải trên mặt phẳng mà phải trên 1 mặt cong, lúc này các đinh lý toán học về tam giác ta đã học ở mặt phẳng đều khác đi, ví dụ như trên mặt cong thì 3 góc của 1 tam giác có thể lớn hơn 180 độ, lấy 1 ví dụ dễ hiểu là bạn vẽ 1 tam giác lên 1 tờ giấy rồi bẻ cong tờ giấy sao cho 3 đỉnh của tam giác càng gần nhau càng tốt, lúc này diện tích tam giác không thay đổi nhưng 3 đường cao (đường vuông góc từ 1 đỉnh tới cạnh đối diện) sẽ rất bé, tương tự khi ta lấy 1 hình cầu rất lớn và vẽ trên đó 1 tam giác có 3 đỉnh ở sát một cực của hình cầu thì diện tích tam giác có thề trải dài cả mặt cầu, nếu ta lấy 1 mặt cầu đủ lớn thì có thể tạo 1 tam giác thỏa yêu cầu đề bài",1,0.0
"Mỗi lần nghe lại, bao nhiêu kỷ niệm thời đó ùa về, nhớ lắm luôn...Trong lòng nao nao rất khó tả.",1,0.0
Nụ hôn của thần chết!Thật kì lạ là con Báo lại có nhát cắn ở vị trí không có động mạch chính !?,0,0.0
"Tuyệt vời quá cháu ơi. Chúc mừng cháu và gia đình nhé, nhìn mặt cháu đã biết là hiền lành khiêm tôn và phúc hậu chặng đường còn dài nếu là BS, chúc cháu sau này giúp ích cho xã hội nhiều. Con người đang cần cháu, xã hội đang cần cháu, cố gằng nhé, trở thành một BS tốt, có lương tâm là tuyệt vời lắm cháu ạ",0,0.0
"Bộ phận Tai, Mũi, Họng là các bộ phận nhạy cảm nhất trong dịch Covid này. Thật khổ cho nhân viên y tế lẫn bệnh nhân!",0,0.0
Mong pháp luật xử thật nghiêm để đất nước được an toàn hơn.,0,0.0
Thực ra đã từ lâu học sinh đã ko còn sợ các hình thức kỷ luật của trường học,0,0.0
"Bia SG doanh số bán hàng giảm ,thương hiệu thua nhiều hãng bia khác trong chục năm nay cũng vì những thành phần này.",0,0.0
Anh Bo là 1 trong số rất ít những ca sỹ không có antifan,0,0.0
"Hôm qua đọc tin chị phải nhập viện trong tình trạng nguy kịch, nay thấy tin chị đã ra đi. Mặc dù không biết chị nhưng vẫn thấy buồn. Xin chia buồn cùng gia đình.",0,0.0
"Quan điểm của tôi là không ra hạn. Giá đang áp dụng là quá cao, chấp nhận giá đó sẽ là ảnh hưởng đến người tiêu dùng.",1,0.0
"Nút giao thông Trường Chinh - Âu Cơ 20 năm chưa thấy gì, kẹt xe triền miên, nản lắm",0,1.0
"XIN HỎI KHONG BIẾT VỊ THIẾT KẾ FORM XE NÀY CÒN LÀM CHO BMW KHG VẬY, NHÂN VIẾN ĐÓ CÓ PHẢI DO ĐỐI THỦ CẠNH TRANH CÀI VÀO KHG..... NHÌN MẨU XE MÀ SÓT LÒNG.",0,0.0
"Thấy nhập cảnh về nhiễm bệnh ầm ầm, làm ơn cách ly đủ 14 ngày, không thôi lơ là thì trong nước sẽ nhiễm bệnh tùm lum đó",0,0.0
Kinh doanh ko như hứa suông được. Chủ doanh nghiệp cũng phải tính toán đủ mọi chi phí và sự cạnh tranh giờ là toàn cầu hóa. Sản phẩm len lỏi vào mọi ngóc ngách của thế giới nên giá của sản phẩm cũng quyết định rất nhiều so với chất lượng. Chuyển về Mỹ chỉ là phương án sau cùng.,1,0.0
Bài thơ hay và Hà Chương phổ nhạc cũng rất tình trong từng nốt nhạc.Dù không phải người Quảng Nam nhưng khi nghe cũng thấy bồi hồi xúc động .,1,0.0
Ngày càng có nhiều kiểu bạo hành của cha mẹ ruột . Nên hay không các con sau khi cha mẹ ly hôn luật pháp cho phép ở với ông bà ( Nội hoặc ngoại ) ngoài cha hoặc mẹ nếu các con đồng ý,1,0.0
"Tui đi làm đây mà trong cuộc họp còn bị cấm sử dụng ĐTDĐ nữa là, k k k",0,0.0
Mou tung rat thanh công vs người cũ hết thời Bale cũng vậy thôi,1,0.0
Thế mới tưởng tượng được tình trạng học hành hiện nay đối với sức khoẻ của xã hội. Trước tiên phải học làm người đã nhé,1,0.0
Cô dâu xinh quá.,0,0.0
Trời ơi! Có phải con người không vậy,0,1.0
Xe cháy mà mâm bánh xe vỡ vụng như gỗ thì biết chất lượng như thế nào rồi khỏi quảng cáo.,1,0.0
Dự án được chấp nhận thì bđs Phú Mỹ lại thiết lập mặt bằng giá mới.,1,0.0
"Cò là ai, sao không thấy mặt anh ta?",0,0.0
"Thực chất số ca nhiễm của các nước phải được đánh giá so với tỷ lệ dân số xem mức độ lây nhiễm cộng đồng, để đánh giá công tác phòng bệnh. còn tử vong so với số người nhiễm, để đánh giá công tác điều trị bệnh của y học nước đó.",1,0.0
"Theo e, bác nên cân nhắc i10. Vinfast không phải không tốt nhưng là thương hiệu mới. Họ chỉ tập trung xây dựng thương hiệu.",1,0.0
Một chiếc xe đẳng cấp mang thương hiệu nổi tiếng của Đức BMW chẳng có cái gì để chê được.Mong rằng các antifan Âu Mỹ đang cuồng Toy hãy thức tỉnh mà cố gắng tuyển em này về mà hưởng thụ để còn biết mà nói chuyện với đời.,0,1.0
TQ sản xuất công nhận giá rẻ thật. Khó mà cạnh tranh lại.,1,0.0
"Từ bao giờ con cái là để tranh giành ? Hỏi nó 1 tiếng xem nó thích ở với ai là xong , nó đã biết yêu thương thì ai thương nó sẽ có nó. Nhiều người giành con nhưng khi con lớn rồi , nó ko thèm ngó tới mặt mình luôn.",1,0.0
"Ngày xưa con mình cũng bị gần giống như vậy, nói cô giáo chú ý dùm các bạn hay cắn.. Thì cô bảo bé tự cắn: hết ý kiến nên chuyển trường luôn!",0,0.0
"Độc thân vui tính, tự do thì làm gì cũng được. Không ai cấm! ^^",0,0.0
Nhớ việc đầu tiên cần phải làm là nịnh HLV trưởng nhé!!,0,0.0
"Nâng mức phạt lên 10 lần, đánh thuế thuốc lên 10 lần sẽ giảm số người hút và số vụ buôn lậu thôi, làm vậy không ai trách đâu.",1,0.0
Khô hạn đã lâu rồi. Bão tới lo mừng lẫn lộn.,0,0.0
"Thật ý nghĩa, cảm ơn bác sĩ đã góp phần đem đến sự bình an cho mọi người.",0,0.0
Nỗi đau bất tận!,0,0.0
Một là chương trình quá nặng. Hai là giáo viên chưa được tập huấn kỹ và chưa nhuần nhuyễn giáo trình nên truyền tải kiến thức đến học sinh chưa tốt dẫn đến tình trạng học sinh và phụ huynh quá tải. Đề nghị bộ GD xem xét lại ngay để có điều chỉnh kịp thời.,1,1.0
khiếp thật....cơn bão nhìn từ xa nhỏ bé như hạt bụi...con người chắc như virus của trái đất.,0,0.0
